schema,object,ordinal,column,type,nullability,default_expression
public,v_phase3_dump_surface_defect_join,16,actual_thickness_mm,"numeric(10,4)",nullable,
public,v_phase3_dump_surface_defect_join,17,actual_width_mm,"numeric(10,2)",nullable,
public,v_phase3_dump_surface_defect_join,2,slab_id,text,nullable,
public,v_phase3_dump_surface_defect_join,3,heat_no,text,nullable,
public,v_phase3_dump_surface_defect_join,4,mill_line,text,nullable,
public,v_phase3_dump_surface_defect_join,5,defect_code,text,nullable,
public,v_phase3_dump_surface_defect_join,6,defect_name,text,nullable,
public,v_phase3_dump_surface_defect_join,7,defect_class,text,nullable,
public,v_phase3_dump_surface_defect_join,8,defect_severity,text,nullable,
public,v_phase3_dump_surface_defect_join,9,side_code,text,nullable,
public,v_ppiq_demo_genealogy_spine,1,coil_id,text,nullable,
public,v_ppiq_demo_genealogy_spine,10,qa_sample_id,text,nullable,
public,v_ppiq_demo_genealogy_spine,11,downtime_id,text,nullable,
public,v_ppiq_demo_genealogy_spine,12,mapping_engine_contract,text,nullable,
public,v_ppiq_demo_genealogy_spine,13,source_coverage,jsonb,nullable,
public,v_ppiq_demo_genealogy_spine,2,slab_id,text,nullable,
public,v_ppiq_demo_genealogy_spine,3,strand_no,integer,nullable,
public,v_ppiq_demo_genealogy_spine,4,sequence_id,text,nullable,
public,v_ppiq_demo_genealogy_spine,5,tundish_id,text,nullable,
public,v_ppiq_demo_genealogy_spine,6,ladle_id,text,nullable,
public,v_ppiq_demo_genealogy_spine,7,heat_id,text,nullable,
public,v_ppiq_demo_genealogy_spine,8,hsm_campaign,text,nullable,
public,v_ppiq_demo_genealogy_spine,9,defect_id,text,nullable,
public,v_ppiq_phase02_phase03_acceptance,1,phase_code,text,nullable,
public,v_ppiq_phase02_phase03_acceptance,2,acceptance_item,text,nullable,
public,v_ppiq_phase02_phase03_acceptance,3,is_satisfied,boolean,nullable,
public,v_ppiq_phase02_phase03_acceptance,4,evidence,text,nullable,
src_caster_oracle_shape,cast_pieces,1,piece_id,text,not_null,
src_caster_oracle_shape,cast_pieces,10,length_mm,"numeric(12,2)",nullable,
src_caster_oracle_shape,cast_pieces,11,weight_kg,"numeric(14,3)",nullable,
src_caster_oracle_shape,cast_pieces,12,mould_level_avg,"numeric(10,4)",nullable,
src_caster_oracle_shape,cast_pieces,13,casting_speed_avg,"numeric(10,4)",nullable,
src_caster_oracle_shape,cast_pieces,14,superheat_c,"numeric(10,4)",nullable,
src_caster_oracle_shape,cast_pieces,15,last_update_ts,timestamp with time zone,not_null,now()
src_caster_oracle_shape,cast_pieces,2,heat_no,text,not_null,
src_caster_oracle_shape,cast_pieces,3,sequence_no,text,not_null,
src_caster_oracle_shape,cast_pieces,4,caster_id,text,not_null,
src_caster_oracle_shape,cast_pieces,5,strand_no,integer,not_null,
src_caster_oracle_shape,cast_pieces,6,slab_no,integer,not_null,
src_caster_oracle_shape,cast_pieces,7,cut_time,timestamp with time zone,not_null,
src_caster_oracle_shape,cast_pieces,8,width_mm,"numeric(10,2)",nullable,
src_caster_oracle_shape,cast_pieces,9,thickness_mm,"numeric(10,2)",nullable,
src_caster_oracle_shape,cast_sequence,1,sequence_no,text,not_null,
src_caster_oracle_shape,cast_sequence,2,caster_id,text,not_null,
src_caster_oracle_shape,cast_sequence,3,tundish_no,text,nullable,
src_caster_oracle_shape,cast_sequence,4,start_time,timestamp with time zone,not_null,
src_caster_oracle_shape,cast_sequence,5,end_time,timestamp with time zone,nullable,
src_caster_oracle_shape,cast_sequence,6,planned_grade,text,nullable,
src_caster_oracle_shape,cast_sequence,7,actual_grade,text,nullable,
src_caster_oracle_shape,cast_sequence,8,sequence_status,text,nullable,
src_caster_oracle_shape,cast_sequence,9,last_update_ts,timestamp with time zone,not_null,now()
src_hsm_oracle_shape,hsm_coils,1,coil_id,text,not_null,
src_hsm_oracle_shape,hsm_coils,10,actual_ct_c,"numeric(8,2)",nullable,
src_hsm_oracle_shape,hsm_coils,11,target_thickness_mm,"numeric(10,4)",nullable,
src_hsm_oracle_shape,hsm_coils,12,actual_thickness_mm,"numeric(10,4)",nullable,
src_hsm_oracle_shape,hsm_coils,13,target_width_mm,"numeric(10,2)",nullable,
src_hsm_oracle_shape,hsm_coils,14,actual_width_mm,"numeric(10,2)",nullable,
src_hsm_oracle_shape,hsm_coils,15,coil_weight_kg,"numeric(14,3)",nullable,
src_hsm_oracle_shape,hsm_coils,16,last_update_ts,timestamp with time zone,not_null,now()
src_hsm_oracle_shape,hsm_coils,2,input_piece_id,text,not_null,
src_hsm_oracle_shape,hsm_coils,3,heat_no,text,nullable,
src_hsm_oracle_shape,hsm_coils,4,mill_line,text,not_null,
src_hsm_oracle_shape,hsm_coils,5,rolling_start_time,timestamp with time zone,not_null,
src_hsm_oracle_shape,hsm_coils,6,rolling_end_time,timestamp with time zone,nullable,
src_hsm_oracle_shape,hsm_coils,7,target_fdt_c,"numeric(8,2)",nullable,
src_hsm_oracle_shape,hsm_coils,8,actual_fdt_c,"numeric(8,2)",nullable,
src_hsm_oracle_shape,hsm_coils,9,target_ct_c,"numeric(8,2)",nullable,
src_hsm_oracle_shape,hsm_pass_measurements,1,measurement_id,bigint,not_null,nextval('src_hsm_oracle_shape.hsm_pass_measurements_measurement_id_seq'::regclass)
src_hsm_oracle_shape,hsm_pass_measurements,2,coil_id,text,not_null,
src_hsm_oracle_shape,hsm_pass_measurements,3,stand_no,integer,not_null,
src_hsm_oracle_shape,hsm_pass_measurements,4,sample_time,timestamp with time zone,not_null,
src_hsm_oracle_shape,hsm_pass_measurements,5,rolling_force_kn,"numeric(14,3)",nullable,
src_hsm_oracle_shape,hsm_pass_measurements,6,roll_gap_mm,"numeric(12,5)",nullable,
src_hsm_oracle_shape,hsm_pass_measurements,7,speed_mps,"numeric(12,5)",nullable,
src_hsm_oracle_shape,hsm_pass_measurements,8,temperature_c,"numeric(8,2)",nullable,
src_hsm_oracle_shape,hsm_pass_measurements,9,last_update_ts,timestamp with time zone,not_null,now()
src_inspection_mysql_shape,downtime_events,1,downtime_id,bigint,not_null,nextval('src_inspection_mysql_shape.downtime_events_downtime_id_seq'::regclass)
src_inspection_mysql_shape,downtime_events,10,updated_at_utc,timestamp with time zone,not_null,now()
src_inspection_mysql_shape,downtime_events,2,equipment_code,text,not_null,
src_inspection_mysql_shape,downtime_events,3,source_line,text,not_null,
src_inspection_mysql_shape,downtime_events,4,reason_code,text,not_null,
src_inspection_mysql_shape,downtime_events,5,reason_text,text,nullable,
src_inspection_mysql_shape,downtime_events,6,downtime_category,text,nullable,
src_inspection_mysql_shape,downtime_events,7,start_time_utc,timestamp with time zone,not_null,
src_inspection_mysql_shape,downtime_events,8,end_time_utc,timestamp with time zone,nullable,
src_inspection_mysql_shape,downtime_events,9,duration_seconds,integer,nullable,
src_inspection_mysql_shape,parsytec_surface_defects,1,defect_row_id,bigint,not_null,nextval('src_inspection_mysql_shape.parsytec_surface_defects_defect_row_id_seq'::regclass)
src_inspection_mysql_shape,parsytec_surface_defects,10,position_end_m,"numeric(14,3)",nullable,
src_inspection_mysql_shape,parsytec_surface_defects,11,width_position_mm,"numeric(14,3)",nullable,
src_inspection_mysql_shape,parsytec_surface_defects,12,confidence_pct,"numeric(8,4)",nullable,
src_inspection_mysql_shape,parsytec_surface_defects,13,event_time_utc,timestamp with time zone,not_null,
src_inspection_mysql_shape,parsytec_surface_defects,14,updated_at_utc,timestamp with time zone,not_null,now()
src_inspection_mysql_shape,parsytec_surface_defects,2,coil_id,text,not_null,
src_inspection_mysql_shape,parsytec_surface_defects,3,inspection_device,text,not_null,
src_inspection_mysql_shape,parsytec_surface_defects,4,defect_code,text,not_null,
src_inspection_mysql_shape,parsytec_surface_defects,5,defect_name,text,nullable,
src_inspection_mysql_shape,parsytec_surface_defects,6,defect_class,text,nullable,
src_inspection_mysql_shape,parsytec_surface_defects,7,defect_severity,text,nullable,
src_inspection_mysql_shape,parsytec_surface_defects,8,side_code,text,nullable,
src_inspection_mysql_shape,parsytec_surface_defects,9,position_start_m,"numeric(14,3)",nullable,
src_meltshop_pg,heats,1,heat_no,text,not_null,
src_meltshop_pg,heats,10,actual_temp_c,"numeric(8,2)",nullable,
src_meltshop_pg,heats,11,oxygen_nm3,"numeric(14,3)",nullable,
src_meltshop_pg,heats,12,power_kwh,"numeric(14,3)",nullable,
src_meltshop_pg,heats,13,carbon_pct,"numeric(8,5)",nullable,
src_meltshop_pg,heats,14,manganese_pct,"numeric(8,5)",nullable,
src_meltshop_pg,heats,15,silicon_pct,"numeric(8,5)",nullable,
src_meltshop_pg,heats,16,source_updated_at_utc,timestamp with time zone,not_null,now()
src_meltshop_pg,heats,2,plant_code,text,not_null,
src_meltshop_pg,heats,3,furnace_code,text,not_null,
src_meltshop_pg,heats,4,steel_grade,text,not_null,
src_meltshop_pg,heats,5,route_code,text,not_null,
src_meltshop_pg,heats,6,tap_start_utc,timestamp with time zone,not_null,
src_meltshop_pg,heats,7,tap_end_utc,timestamp with time zone,nullable,
src_meltshop_pg,heats,8,heat_weight_ton,"numeric(12,3)",nullable,
src_meltshop_pg,heats,9,target_temp_c,"numeric(8,2)",nullable,
src_meltshop_pg,lf_treatment,1,treatment_id,bigint,not_null,nextval('src_meltshop_pg.lf_treatment_treatment_id_seq'::regclass)
src_meltshop_pg,lf_treatment,10,source_updated_at_utc,timestamp with time zone,not_null,now()
src_meltshop_pg,lf_treatment,2,heat_no,text,not_null,
src_meltshop_pg,lf_treatment,3,lf_code,text,not_null,
src_meltshop_pg,lf_treatment,4,treatment_start_utc,timestamp with time zone,not_null,
src_meltshop_pg,lf_treatment,5,treatment_end_utc,timestamp with time zone,nullable,
src_meltshop_pg,lf_treatment,6,argon_flow_nm3,"numeric(12,3)",nullable,
src_meltshop_pg,lf_treatment,7,calcium_wire_m,"numeric(12,3)",nullable,
src_meltshop_pg,lf_treatment,8,final_temp_c,"numeric(8,2)",nullable,
src_meltshop_pg,lf_treatment,9,sample_result_code,text,nullable,
src_pkl_mssql_shape,pickle_orders,1,order_id,text,not_null,
src_pkl_mssql_shape,pickle_orders,10,inspection_result,text,nullable,
src_pkl_mssql_shape,pickle_orders,11,qa_decision,text,nullable,
src_pkl_mssql_shape,pickle_orders,12,modified_at_utc,timestamp with time zone,not_null,now()
src_pkl_mssql_shape,pickle_orders,2,coil_id,text,not_null,
src_pkl_mssql_shape,pickle_orders,3,line_id,text,not_null,
src_pkl_mssql_shape,pickle_orders,4,customer_code,text,nullable,
src_pkl_mssql_shape,pickle_orders,5,entry_time_utc,timestamp with time zone,not_null,
src_pkl_mssql_shape,pickle_orders,6,exit_time_utc,timestamp with time zone,nullable,
src_pkl_mssql_shape,pickle_orders,7,acid_concentration_pct,"numeric(8,4)",nullable,
src_pkl_mssql_shape,pickle_orders,8,bath_temperature_c,"numeric(8,2)",nullable,
src_pkl_mssql_shape,pickle_orders,9,line_speed_mpm,"numeric(10,3)",nullable,
src_pkl_mssql_shape,qa_lab_results,1,lab_result_id,bigint,not_null,nextval('src_pkl_mssql_shape.qa_lab_results_lab_result_id_seq'::regclass)
src_pkl_mssql_shape,qa_lab_results,2,coil_id,text,not_null,
src_pkl_mssql_shape,qa_lab_results,3,sample_time_utc,timestamp with time zone,not_null,
src_pkl_mssql_shape,qa_lab_results,4,test_code,text,not_null,
src_pkl_mssql_shape,qa_lab_results,5,measured_value,"numeric(18,6)",nullable,
src_pkl_mssql_shape,qa_lab_results,6,unit_code,text,nullable,
src_pkl_mssql_shape,qa_lab_results,7,result_status,text,nullable,
src_pkl_mssql_shape,qa_lab_results,8,modified_at_utc,timestamp with time zone,not_null,now()
