"RelativePath","Category","CategoryTitle","Classification","Extension","Lines","SizeBytes","SizeKB","LastWriteTime"
"Backend\PlantProcess.Infrastructure\Persistence\Configurations\PlantLayout\AreaConfiguration.cs","01_Backend_Core","Backend Core: API, Application, Domain, Infrastructure, Workers","EF Core Configuration",".cs","43","1519","1.48","5/19/2026 12:19:15 AM"
"Backend\PlantProcess.Infrastructure\Persistence\Configurations\PlantLayout\EquipmentConfiguration.cs","01_Backend_Core","Backend Core: API, Application, Domain, Infrastructure, Workers","EF Core Configuration",".cs","51","1893","1.85","5/19/2026 12:19:15 AM"
"Backend\PlantProcess.Infrastructure\Persistence\Configurations\PlantLayout\SiteConfiguration.cs","01_Backend_Core","Backend Core: API, Application, Domain, Infrastructure, Workers","EF Core Configuration",".cs","31","1234","1.21","5/19/2026 12:19:15 AM"
"Backend\PlantProcess.Infrastructure\Persistence\Configurations\Process\DowntimeEventConfiguration.cs","01_Backend_Core","Backend Core: API, Application, Domain, Infrastructure, Workers","EF Core Configuration",".cs","54","2432","2.38","5/19/2026 12:19:15 AM"
"Backend\PlantProcess.Infrastructure\Persistence\Configurations\Process\ParameterDefinitionConfiguration.cs","01_Backend_Core","Backend Core: API, Application, Domain, Infrastructure, Workers","EF Core Configuration",".cs","40","1882","1.84","5/19/2026 12:19:15 AM"
"Backend\PlantProcess.Infrastructure\Persistence\Configurations\Process\ParameterObservationConfiguration.cs","01_Backend_Core","Backend Core: API, Application, Domain, Infrastructure, Workers","EF Core Configuration",".cs","60","2701","2.64","5/19/2026 12:19:15 AM"
"Backend\PlantProcess.Infrastructure\Persistence\Configurations\Process\ProcessEventConfiguration.cs","01_Backend_Core","Backend Core: API, Application, Domain, Infrastructure, Workers","EF Core Configuration",".cs","52","2252","2.2","5/19/2026 12:19:15 AM"
"Backend\PlantProcess.Infrastructure\Persistence\Configurations\Process\ProcessStepExecutionConfiguration.cs","01_Backend_Core","Backend Core: API, Application, Domain, Infrastructure, Workers","EF Core Configuration",".cs","59","2876","2.81","5/19/2026 12:19:15 AM"
"Backend\PlantProcess.Infrastructure\Persistence\Configurations\Quality\DataQualityIssueConfiguration.cs","01_Backend_Core","Backend Core: API, Application, Domain, Infrastructure, Workers","EF Core Configuration",".cs","42","1795","1.75","5/19/2026 12:19:15 AM"
"Backend\PlantProcess.Infrastructure\Persistence\Configurations\Quality\DefectCatalogConfiguration.cs","01_Backend_Core","Backend Core: API, Application, Domain, Infrastructure, Workers","EF Core Configuration",".cs","35","1528","1.49","5/19/2026 12:19:15 AM"
"Backend\PlantProcess.Infrastructure\Persistence\Configurations\Quality\QualityEventConfiguration.cs","01_Backend_Core","Backend Core: API, Application, Domain, Infrastructure, Workers","EF Core Configuration",".cs","51","2325","2.27","5/19/2026 12:19:15 AM"
"Backend\PlantProcess.Infrastructure\Persistence\PlantProcessDbContext.cs","01_Backend_Core","Backend Core: API, Application, Domain, Infrastructure, Workers","Infrastructure Source",".cs","177","7779","7.6","5/19/2026 12:19:15 AM"
"Backend\PlantProcess.Infrastructure\PlantProcess.Infrastructure.csproj","01_Backend_Core","Backend Core: API, Application, Domain, Infrastructure, Workers","Infrastructure Source",".csproj","32","1135","1.11","5/19/2026 11:09:36 AM"
"Backend\PlantProcess.Infrastructure\PlantProcessDesignTimeDbContextFactory.cs","01_Backend_Core","Backend Core: API, Application, Domain, Infrastructure, Workers","Infrastructure Source",".cs","23","860","0.84","5/19/2026 12:19:15 AM"
"Backend\PlantProcess.Infrastructure\Resilience\FailedBatchWriter.cs","01_Backend_Core","Backend Core: API, Application, Domain, Infrastructure, Workers","Infrastructure Source",".cs","59","2473","2.42","5/10/2026 8:53:44 PM"
"Backend\PlantProcess.Workers\appsettings.Development.json","01_Backend_Core","Backend Core: API, Application, Domain, Infrastructure, Workers","Worker Service",".json","13","267","0.26","5/12/2026 3:15:58 PM"
"Backend\PlantProcess.Workers\appsettings.json","01_Backend_Core","Backend Core: API, Application, Domain, Infrastructure, Workers","Worker Service",".json","30","785","0.77","5/12/2026 3:16:25 PM"
"Backend\PlantProcess.Workers\Dockerfile","01_Backend_Core","Backend Core: API, Application, Domain, Infrastructure, Workers","Worker Service","","30","1009","0.99","5/19/2026 2:09:16 PM"
"Backend\PlantProcess.Workers\PlantProcess.Workers.csproj","01_Backend_Core","Backend Core: API, Application, Domain, Infrastructure, Workers","Worker Service",".csproj","45","1890","1.85","5/19/2026 12:19:15 AM"
"Backend\PlantProcess.Workers\Program.cs","01_Backend_Core","Backend Core: API, Application, Domain, Infrastructure, Workers","Worker Service",".cs","160","7789","7.61","5/19/2026 12:19:15 AM"
"Backend\PlantProcess.Workers\Properties\launchSettings.json","01_Backend_Core","Backend Core: API, Application, Domain, Infrastructure, Workers","Worker Service",".json","12","289","0.28","5/6/2026 8:48:12 PM"
"Backend\PlantProcess.Workers\TelemetryIngestionWorker.cs","01_Backend_Core","Backend Core: API, Application, Domain, Infrastructure, Workers","Worker Service",".cs","123","4154","4.06","5/11/2026 3:20:08 PM"
"Backend\PlantProcess.Workers\Worker.cs","01_Backend_Core","Backend Core: API, Application, Domain, Infrastructure, Workers","Worker Service",".cs","371","14647","14.3","5/19/2026 12:19:15 AM"
"Backend\PlantProcessIQ.sln","01_Backend_Core","Backend Core: API, Application, Domain, Infrastructure, Workers",".NET Solution",".sln","169","12937","12.63","5/19/2026 12:19:15 AM"
"Backend\database\scripts\050_dashboard_phase8_9_10_indexes.sql","02_Backend_Database","Backend Database: Scripts, Seed, Views","Database Script",".sql","127","4512","4.41","5/12/2026 8:12:48 AM"
"Backend\database\scripts\060_phase_8_9_dashboard_materialized_views.sql","02_Backend_Database","Backend Database: Scripts, Seed, Views","Database Script",".sql","117","4316","4.21","5/12/2026 9:05:38 AM"
"Backend\database\scripts\070_fix_system_template_widget_codes.sql","02_Backend_Database","Backend Database: Scripts, Seed, Views","Database Script",".sql","94","3714","3.63","5/16/2026 9:39:14 AM"
"Backend\database\scripts\071_validate_dashboard_performance.sql","02_Backend_Database","Backend Database: Scripts, Seed, Views","Database Script",".sql","145","4472","4.37","5/16/2026 9:46:16 AM"
"Backend\database\scripts\080_phase_3_4_connector_schema_foundation.sql","02_Backend_Database","Backend Database: Scripts, Seed, Views","Database Script",".sql","0","0","0","5/16/2026 10:34:55 AM"
"Backend\database\seed\000_plantprocessiq_unified_advanced_realistic_demo_seed.sql","02_Backend_Database","Backend Database: Scripts, Seed, Views","Database Seed",".sql","1628","100745","98.38","5/11/2026 3:05:15 PM"
"Backend\database\seed\001_basic_genealogy_seed.sql","02_Backend_Database","Backend Database: Scripts, Seed, Views","Database Seed",".sql","402","8436","8.24","5/10/2026 10:18:23 AM"
"Backend\database\seed\002_full_feature_demo_seed.sql","02_Backend_Database","Backend Database: Scripts, Seed, Views","Database Seed",".sql","971","76933","75.13","5/11/2026 7:53:31 AM"
"Backend\database\seed\002_full_feature_demo_seed.txt","02_Backend_Database","Backend Database: Scripts, Seed, Views","Database Seed",".txt","971","76933","75.13","5/10/2026 12:06:56 PM"
"Backend\database\seed\003_additional_demo_seed.sql","02_Backend_Database","Backend Database: Scripts, Seed, Views","Database Seed",".sql","156","11310","11.04","5/11/2026 2:21:23 PM"
"Backend\database\seed\005_phase0_job_definitions.sql","02_Backend_Database","Backend Database: Scripts, Seed, Views","Database Seed",".sql","146","3321","3.24","5/16/2026 12:38:32 PM"
"Backend\database\seed\090_phase1_dashboard_builder_indexes.sql","02_Backend_Database","Backend Database: Scripts, Seed, Views","Database Seed",".sql","128","4906","4.79","5/16/2026 1:26:24 PM"
"Backend\database\seed\090_phase1_system_dashboard_templates.sql","02_Backend_Database","Backend Database: Scripts, Seed, Views","Database Seed",".sql","412","9178","8.96","5/16/2026 1:26:03 PM"
"Backend\database\seed\091_phase1_dashboard_builder_explain_validate.sql","02_Backend_Database","Backend Database: Scripts, Seed, Views","Database Seed",".sql","54","1612","1.57","5/16/2026 1:26:43 PM"
"Backend\database\seed\20260511_phase_c_staging_records.sql","02_Backend_Database","Backend Database: Scripts, Seed, Views","Database Seed",".sql","51","1924","1.88","5/11/2026 12:16:37 PM"
"Backend\database\views\006_dashboard_dataset_views.sql","02_Backend_Database","Backend Database: Scripts, Seed, Views","Database View",".sql","56","2026","1.98","5/11/2026 3:36:51 PM"
"Backend\tests\PlantProcess.Api.IntegrationTests\ApiTestEnvironmentTests.cs","03_Backend_Tests","Backend Tests","Backend Test",".cs","12","247","0.24","5/19/2026 12:19:15 AM"
"Backend\tests\PlantProcess.Api.IntegrationTests\AssemblyInfo.cs","03_Backend_Tests","Backend Tests","Backend Test",".cs","3","86","0.08","5/19/2026 12:19:15 AM"
"Backend\tests\PlantProcess.Api.IntegrationTests\Connectors\ConnectorTruthContractTests.cs","03_Backend_Tests","Backend Tests","Backend Test",".cs","148","5748","5.61","5/21/2026 1:18:42 PM"
"Backend\tests\PlantProcess.Api.IntegrationTests\Health\HealthEndpointTests.cs","03_Backend_Tests","Backend Tests","Backend Test",".cs","58","2354","2.3","5/19/2026 12:19:15 AM"
"Backend\tests\PlantProcess.Api.IntegrationTests\Infrastructure\AuthenticatedApiTestBase.cs","03_Backend_Tests","Backend Tests","Backend Test",".cs","72","2654","2.59","5/20/2026 11:27:04 AM"
"Backend\tests\PlantProcess.Api.IntegrationTests\OpenApi\OpenApiContractTests.cs","03_Backend_Tests","Backend Tests","Backend Test",".cs","54","1684","1.64","5/20/2026 11:28:01 AM"
"Backend\tests\PlantProcess.Api.IntegrationTests\PlantProcess.Api.IntegrationTests.csproj","03_Backend_Tests","Backend Tests","Backend Test",".csproj","42","2003","1.96","5/19/2026 12:19:15 AM"
"Backend\tests\PlantProcess.Api.IntegrationTests\Security\AuthEndpointTests.cs","03_Backend_Tests","Backend Tests","Backend Test",".cs","72","2146","2.1","5/20/2026 11:28:39 AM"
"Backend\tests\PlantProcess.Api.IntegrationTests\Smoke\ApiEndpointCatalogSmokeTests.cs","03_Backend_Tests","Backend Tests","Backend Test",".cs","88","3605","3.52","5/20/2026 12:24:51 PM"
"Backend\tests\PlantProcess.Api.IntegrationTests\Smoke\ApiSmokeEndpointTests.cs","03_Backend_Tests","Backend Tests","Backend Test",".cs","66","2734","2.67","5/19/2026 12:19:15 AM"
"Backend\tests\PlantProcess.Application.UnitTests\ApplicationTestEnvironmentTests.cs","03_Backend_Tests","Backend Tests","Backend Test",".cs","18","439","0.43","5/19/2026 12:19:15 AM"
"Backend\tests\PlantProcess.Application.UnitTests\Common\ApplicationResultTests.cs","03_Backend_Tests","Backend Tests","Backend Test",".cs","91","3168","3.09","5/20/2026 11:46:31 AM"
"Backend\tests\PlantProcess.Application.UnitTests\Common\PageRequestTests.cs","03_Backend_Tests","Backend Tests","Backend Test",".cs","39","1000","0.98","5/19/2026 12:19:15 AM"
"Backend\tests\PlantProcess.Application.UnitTests\Common\TextNormalizerTests.cs","03_Backend_Tests","Backend Tests","Backend Test",".cs","40","1026","1","5/19/2026 12:19:15 AM"
"Backend\tests\PlantProcess.Application.UnitTests\PlantProcess.Application.UnitTests.csproj","03_Backend_Tests","Backend Tests","Backend Test",".csproj","31","1159","1.13","5/19/2026 12:19:15 AM"
"Backend\tests\PlantProcess.Application.UnitTests\Security\SafeSqlPolicyTests.cs","03_Backend_Tests","Backend Tests","Backend Test",".cs","92","3814","3.72","5/20/2026 12:02:53 PM"
"Backend\tests\PlantProcess.Domain.Tests\Architecture\DomainArchitectureTests.cs","03_Backend_Tests","Backend Tests","Backend Test",".cs","51","1915","1.87","5/20/2026 12:03:29 PM"
"Backend\tests\PlantProcess.Domain.Tests\DomainTestEnvironmentTests.cs","03_Backend_Tests","Backend Tests","Backend Test",".cs","17","394","0.38","5/19/2026 12:19:15 AM"
"Backend\tests\PlantProcess.Domain.Tests\PlantProcess.Domain.Tests.csproj","03_Backend_Tests","Backend Tests","Backend Test",".csproj","30","1060","1.04","5/19/2026 12:19:15 AM"
"Backend\tests\PlantProcess.Infrastructure.IntegrationTests\Connectors\CsvConnectorSmokeTests.cs","03_Backend_Tests","Backend Tests","Backend Test",".cs","63","2156","2.11","5/19/2026 11:16:20 AM"
"Backend\tests\PlantProcess.Infrastructure.IntegrationTests\Connectors\ExcelConnectorSmokeTests.cs","03_Backend_Tests","Backend Tests","Backend Test",".cs","78","2845","2.78","5/19/2026 11:16:32 AM"
"Backend\tests\PlantProcess.Infrastructure.IntegrationTests\InfrastructureTestEnvironmentTests.cs","03_Backend_Tests","Backend Tests","Backend Test",".cs","18","477","0.47","5/19/2026 12:19:15 AM"
"Backend\tests\PlantProcess.Infrastructure.IntegrationTests\PlantProcess.Infrastructure.IntegrationTests.csproj","03_Backend_Tests","Backend Tests","Backend Test",".csproj","40","1835","1.79","5/19/2026 12:19:15 AM"
"Backend\tests\PlantProcess.PerformanceTests\PerformanceTestEnvironmentTests.cs","03_Backend_Tests","Backend Tests","Backend Test",".cs","12","247","0.24","5/19/2026 12:19:15 AM"
"Backend\tests\PlantProcess.PerformanceTests\PlantProcess.PerformanceTests.csproj","03_Backend_Tests","Backend Tests","Backend Test",".csproj","35","1523","1.49","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\.dockerignore","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".dockerignore","18","354","0.35","5/19/2026 3:43:40 PM"
"Frontend\PlantProcess.Web\.env.development","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".development","4","98","0.1","5/12/2026 3:36:02 PM"
"Frontend\PlantProcess.Web\.env.example","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".example","101","4592","4.48","5/12/2026 3:19:58 PM"
"Frontend\PlantProcess.Web\.env.local","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".local","1","39","0.04","5/11/2026 4:19:27 PM"
"Frontend\PlantProcess.Web\.gitignore","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".gitignore","24","253","0.25","5/11/2026 4:00:06 PM"
"Frontend\PlantProcess.Web\Dockerfile","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc","","24","543","0.53","5/19/2026 2:09:35 PM"
"Frontend\PlantProcess.Web\eslint.config.js","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".js","45","1066","1.04","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\index.html","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".html","21","684","0.67","5/20/2026 11:51:46 AM"
"Frontend\PlantProcess.Web\nginx.conf","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".conf","20","455","0.44","5/19/2026 2:09:48 PM"
"Frontend\PlantProcess.Web\package.json","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".json","54","1815","1.77","5/20/2026 11:55:52 AM"
"Frontend\PlantProcess.Web\playwright.config.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".ts","69","2089","2.04","5/20/2026 1:04:09 PM"
"Frontend\PlantProcess.Web\public\brand\plantprocess-iq-logo.svg","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".svg","51","2168","2.12","5/20/2026 9:31:14 AM"
"Frontend\PlantProcess.Web\public\brand\sou-icon.svg","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".svg","50","1743","1.7","5/20/2026 9:19:52 AM"
"Frontend\PlantProcess.Web\public\brand\sou-logo-horizontal.svg","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".svg","40","1813","1.77","5/20/2026 9:19:52 AM"
"Frontend\PlantProcess.Web\public\favicon.svg","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".svg","50","1743","1.7","5/20/2026 9:19:52 AM"
"Frontend\PlantProcess.Web\public\icons.svg","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".svg","24","5031","4.91","5/11/2026 4:00:07 PM"
"Frontend\PlantProcess.Web\README.md","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".md","73","2425","2.37","5/11/2026 4:00:06 PM"
"Frontend\PlantProcess.Web\src\api\admin\admin.api.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","25","938","0.92","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\api\admin\index.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","2","93","0.09","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\api\analytics\analytics.api.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","24","1006","0.98","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\api\analytics\index.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","2","101","0.1","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\api\apiConfig.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","44","1521","1.49","5/12/2026 3:19:41 PM"
"Frontend\PlantProcess.Web\src\api\dashboarding\dashboarding.api.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","40","2032","1.98","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\api\dashboarding\index.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","2","107","0.1","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\api\http\apiClient.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","209","5362","5.24","5/19/2026 10:03:21 AM"
"Frontend\PlantProcess.Web\src\api\http\index.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","1","33","0.03","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\api\integration\index.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","2","105","0.1","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\api\integration\integration.api.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","30","1582","1.54","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\api\legacy\plantProcessApi.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","1279","36271","35.42","5/19/2026 10:32:32 AM"
"Frontend\PlantProcess.Web\src\api\plantProcessApi.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend API Client",".ts","7","194","0.19","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\App.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".tsx","94","3267","3.19","5/21/2026 12:37:40 PM"
"Frontend\PlantProcess.Web\src\components\__tests__\ActiveFilterChips.test.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","61","2002","1.96","5/20/2026 11:43:38 AM"
"Frontend\PlantProcess.Web\src\components\__tests__\AsyncState.test.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","24","865","0.84","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\components\__tests__\MetricCard.test.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","45","1235","1.21","5/20/2026 11:43:03 AM"
"Frontend\PlantProcess.Web\src\components\__tests__\StatusBadge.test.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","30","1017","0.99","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\components\ActiveFilterChips.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","72","1944","1.9","5/16/2026 1:38:59 PM"
"Frontend\PlantProcess.Web\src\components\AppLayout.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","253","7134","6.97","5/21/2026 12:38:57 PM"
"Frontend\PlantProcess.Web\src\components\AsyncState.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","27","715","0.7","5/12/2026 8:46:37 AM"
"Frontend\PlantProcess.Web\src\components\brand\app-command-header.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".css","322","7004","6.84","5/20/2026 9:38:25 AM"
"Frontend\PlantProcess.Web\src\components\brand\AppCommandHeader.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","68","2476","2.42","5/20/2026 9:38:10 AM"
"Frontend\PlantProcess.Web\src\components\brand\app-dual-brand-header.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".css","98","2018","1.97","5/20/2026 9:35:19 AM"
"Frontend\PlantProcess.Web\src\components\brand\AppDualBrandHeader.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","30","874","0.85","5/20/2026 9:35:06 AM"
"Frontend\PlantProcess.Web\src\components\brand\product-brand.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".css","154","2848","2.78","5/20/2026 9:34:45 AM"
"Frontend\PlantProcess.Web\src\components\brand\ProductBrand.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","47","1502","1.47","5/20/2026 9:34:29 AM"
"Frontend\PlantProcess.Web\src\components\brand\sou-brand.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".css","165","3398","3.32","5/20/2026 9:22:15 AM"
"Frontend\PlantProcess.Web\src\components\brand\SOUBrand.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","40","993","0.97","5/20/2026 9:20:58 AM"
"Frontend\PlantProcess.Web\src\components\charts\InteractiveCharts.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","421","10468","10.22","5/12/2026 9:49:45 AM"
"Frontend\PlantProcess.Web\src\components\dashboard\DashboardGridLayout.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","86","3051","2.98","5/12/2026 3:23:32 PM"
"Frontend\PlantProcess.Web\src\components\dashboard\DashboardWidgetCard.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","274","7927","7.74","5/16/2026 1:39:55 PM"
"Frontend\PlantProcess.Web\src\components\dashboard\DrilldownDrawer.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","63","1725","1.68","5/12/2026 9:48:43 AM"
"Frontend\PlantProcess.Web\src\components\dashboard\EmptyInsightState.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","17","437","0.43","5/12/2026 9:49:00 AM"
"Frontend\PlantProcess.Web\src\components\dashboard\SavedDashboardWidget.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","209","6110","5.97","5/16/2026 1:14:37 PM"
"Frontend\PlantProcess.Web\src\components\dashboard\SelectionBreadcrumb.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","67","2162","2.11","5/12/2026 10:32:42 AM"
"Frontend\PlantProcess.Web\src\components\dashboard\widget-builder\WidgetBuilderWizard.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","5","240","0.23","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\components\dashboard\widget-builder\WidgetBuilderWizardContent.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","1501","44002","42.97","5/19/2026 10:34:27 AM"
"Frontend\PlantProcess.Web\src\components\dashboard\WidgetBuilderWizard.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","1","80","0.08","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\components\DashboardFilterBar.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","298","9213","9","5/12/2026 9:17:27 AM"
"Frontend\PlantProcess.Web\src\components\demo\DemoModeControl.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","45","1271","1.24","5/20/2026 9:36:20 PM"
"Frontend\PlantProcess.Web\src\components\demo\LockedFeatureOverlay.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","37","967","0.94","5/21/2026 1:09:57 PM"
"Frontend\PlantProcess.Web\src\components\MetricCard.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","21","525","0.51","5/11/2026 4:30:40 PM"
"Frontend\PlantProcess.Web\src\components\SortableDataTable.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","82","2247","2.19","5/12/2026 9:17:11 AM"
"Frontend\PlantProcess.Web\src\components\StatusBadge.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","20","617","0.6","5/11/2026 4:30:48 PM"
"Frontend\PlantProcess.Web\src\demo\plantProcessDemoScenario.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".ts","899","25080","24.49","5/21/2026 12:25:34 PM"
"Frontend\PlantProcess.Web\src\hooks\useDashboardLayoutPersistence.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".ts","91","2644","2.58","5/19/2026 10:10:31 AM"
"Frontend\PlantProcess.Web\src\index.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".css","3","124","0.12","5/21/2026 12:37:07 PM"
"Frontend\PlantProcess.Web\src\main.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".tsx","13","328","0.32","5/11/2026 4:30:11 PM"
"Frontend\PlantProcess.Web\src\pages\Admin\AdminPage.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","5","127","0.12","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\pages\Admin\AdminPageContent.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","2362","73761","72.03","5/19/2026 11:04:57 AM"
"Frontend\PlantProcess.Web\src\pages\AdminPage.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","1","51","0.05","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\pages\AdminPreview\AdminPreviewWorkspacePage.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","869","26700","26.07","5/21/2026 12:36:04 PM"
"Frontend\PlantProcess.Web\src\pages\Correlation\CorrelationPage.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","314","10792","10.54","5/19/2026 12:16:07 PM"
"Frontend\PlantProcess.Web\src\pages\CorrelationPage.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","1","69","0.07","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\pages\Dashboard\DashboardPage.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","5","143","0.14","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\pages\Dashboard\DashboardPageContent.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","1620","50393","49.21","5/19/2026 10:39:15 AM"
