"RelativePath","Category","CategoryTitle","Classification","Extension","Lines","SizeBytes","SizeKB","LastWriteTime"
"Frontend\PlantProcess.Web\src\components\inspection\SaveInspectionJobModal.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","97","3322","3.24","6/3/2026 4:51:06 PM"
"Frontend\PlantProcess.Web\src\components\layout\index.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".ts","1","27","0.03","5/25/2026 1:12:42 PM"
"Frontend\PlantProcess.Web\src\components\layout\page-grid.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".css","116","2296","2.24","5/25/2026 1:12:57 PM"
"Frontend\PlantProcess.Web\src\components\layout\PageGrid.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","55","1176","1.15","5/25/2026 1:12:22 PM"
"Frontend\PlantProcess.Web\src\components\license\ConnectorTruthPanel.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","118","3705","3.62","5/21/2026 3:28:59 PM"
"Frontend\PlantProcess.Web\src\components\license\FeatureGateHint.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","33","850","0.83","5/21/2026 2:58:17 PM"
"Frontend\PlantProcess.Web\src\components\license\LicenseBadge.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","30","737","0.72","5/21/2026 2:57:59 PM"
"Frontend\PlantProcess.Web\src\components\license\license-components.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".css","249","4854","4.74","5/21/2026 3:29:49 PM"
"Frontend\PlantProcess.Web\src\components\license\LicenseGate.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","88","2182","2.13","6/1/2026 3:00:30 PM"
"Frontend\PlantProcess.Web\src\components\license\LicenseUsagePanel.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","163","4417","4.31","6/3/2026 11:22:44 AM"
"Frontend\PlantProcess.Web\src\components\materials\GenealogyThreadPanel.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","235","11787","11.51","6/3/2026 11:50:50 AM"
"Frontend\PlantProcess.Web\src\components\MetricCard.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","21","525","0.51","5/11/2026 4:30:40 PM"
"Frontend\PlantProcess.Web\src\components\provenance\BlendedProvenanceBreakdown.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","52","1504","1.47","6/4/2026 9:13:17 AM"
"Frontend\PlantProcess.Web\src\components\skeletons\LoadingSkeletonSet.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","83","2143","2.09","5/25/2026 1:13:28 PM"
"Frontend\PlantProcess.Web\src\components\skeletons\Skeleton.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".css","269","5500","5.37","5/25/2026 1:13:42 PM"
"Frontend\PlantProcess.Web\src\components\skeletons\Skeleton.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","161","5176","5.05","5/22/2026 11:12:56 PM"
"Frontend\PlantProcess.Web\src\components\SortableDataTable.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","195","6346","6.2","6/3/2026 4:27:41 PM"
"Frontend\PlantProcess.Web\src\components\standard\__tests__\__snapshots__\StandardButton.test.tsx.snap","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".snap","91","15419","15.06","5/30/2026 10:21:33 AM"
"Frontend\PlantProcess.Web\src\components\standard\__tests__\DataFetchBoundary.test.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","80","2605","2.54","5/31/2026 2:32:09 PM"
"Frontend\PlantProcess.Web\src\components\standard\__tests__\StandardButton.test.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","64","1738","1.7","6/3/2026 11:27:04 AM"
"Frontend\PlantProcess.Web\src\components\standard\__tests__\StandardTable.test.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","52","1522","1.49","5/30/2026 10:16:06 AM"
"Frontend\PlantProcess.Web\src\components\standard\__tests__\StandardTabs.test.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","41","1123","1.1","5/30/2026 10:16:06 AM"
"Frontend\PlantProcess.Web\src\components\standard\DataFetchBoundary.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","115","3236","3.16","5/30/2026 10:42:38 AM"
"Frontend\PlantProcess.Web\src\components\standard\DesignTokens.stories.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","50","1479","1.44","5/30/2026 10:16:06 AM"
"Frontend\PlantProcess.Web\src\components\standard\DoDont.stories.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","41","1554","1.52","5/30/2026 10:16:06 AM"
"Frontend\PlantProcess.Web\src\components\standard\ErrorBoundary.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","147","4745","4.63","5/31/2026 2:16:25 PM"
"Frontend\PlantProcess.Web\src\components\standard\index.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".ts","8","264","0.26","5/30/2026 10:53:07 AM"
"Frontend\PlantProcess.Web\src\components\standard\Onboarding.stories.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","41","1480","1.45","6/3/2026 4:46:31 PM"
"Frontend\PlantProcess.Web\src\components\standard\StandardButton.stories.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","66","2172","2.12","6/3/2026 11:27:04 AM"
"Frontend\PlantProcess.Web\src\components\standard\StandardButton.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","133","3768","3.68","5/30/2026 10:46:05 AM"
"Frontend\PlantProcess.Web\src\components\standard\standard-components.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".css","744","15458","15.1","5/30/2026 10:16:06 AM"
"Frontend\PlantProcess.Web\src\components\standard\StandardFields.stories.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","79","2633","2.57","5/30/2026 10:16:06 AM"
"Frontend\PlantProcess.Web\src\components\standard\StandardFields.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","370","10286","10.04","6/3/2026 11:27:04 AM"
"Frontend\PlantProcess.Web\src\components\standard\StandardPageCompat.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","89","2516","2.46","5/31/2026 11:30:39 AM"
"Frontend\PlantProcess.Web\src\components\standard\StandardSurface.stories.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","75","3232","3.16","5/30/2026 10:16:06 AM"
"Frontend\PlantProcess.Web\src\components\standard\StandardSurface.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","283","8336","8.14","6/3/2026 11:27:04 AM"
"Frontend\PlantProcess.Web\src\components\standard\StandardTable.implementation.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","486","16468","16.08","5/30/2026 10:25:05 AM"
"Frontend\PlantProcess.Web\src\components\standard\StandardTable.stories.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","94","2692","2.63","5/30/2026 10:16:06 AM"
"Frontend\PlantProcess.Web\src\components\standard\StandardTable.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","1","48","0.05","6/4/2026 8:30:35 AM"
"Frontend\PlantProcess.Web\src\components\standard\StandardTabs.stories.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","45","1867","1.82","5/30/2026 10:16:06 AM"
"Frontend\PlantProcess.Web\src\components\standard\StandardTabs.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","173","5000","4.88","5/30/2026 10:16:06 AM"
"Frontend\PlantProcess.Web\src\components\standard\tokens.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".ts","49","1057","1.03","5/30/2026 10:16:06 AM"
"Frontend\PlantProcess.Web\src\components\StateRenderer.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","125","5511","5.38","6/3/2026 11:22:44 AM"
"Frontend\PlantProcess.Web\src\components\StatusBadge.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","20","617","0.6","5/11/2026 4:30:48 PM"
"Frontend\PlantProcess.Web\src\components\suggestions\SuggestionCardsPanel.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","111","5079","4.96","6/3/2026 11:22:44 AM"
"Frontend\PlantProcess.Web\src\components\table\index.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".ts","1","53","0.05","5/30/2026 10:53:07 AM"
"Frontend\PlantProcess.Web\src\components\table\standard-table.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".css","78","1543","1.51","5/25/2026 1:11:36 PM"
"Frontend\PlantProcess.Web\src\components\value\ValueImpactCard.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Component",".tsx","106","4392","4.29","6/3/2026 11:22:44 AM"
"Frontend\PlantProcess.Web\src\demo\plantProcessDemoScenario.implementation.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".ts","899","25080","24.49","5/21/2026 12:25:34 PM"
"Frontend\PlantProcess.Web\src\demo\plantProcessDemoScenario.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".ts","1","59","0.06","6/4/2026 8:36:13 AM"
"Frontend\PlantProcess.Web\src\hardening\actionMatrix.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".ts","75","2342","2.29","6/3/2026 4:49:00 PM"
"Frontend\PlantProcess.Web\src\hardening\routeContracts.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".ts","89","2405","2.35","6/3/2026 4:49:00 PM"
"Frontend\PlantProcess.Web\src\hooks\__tests__\useInlineFormValidation.test.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".tsx","47","1215","1.19","5/24/2026 2:45:32 PM"
"Frontend\PlantProcess.Web\src\hooks\useApiResource.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".ts","32","1082","1.06","6/2/2026 2:02:33 PM"
"Frontend\PlantProcess.Web\src\hooks\useCustomerSafeAction.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".ts","66","1686","1.65","5/25/2026 12:20:44 PM"
"Frontend\PlantProcess.Web\src\hooks\useDashboardLayoutPersistence.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".ts","91","2659","2.6","5/30/2026 3:12:01 PM"
"Frontend\PlantProcess.Web\src\hooks\useInlineFormValidation.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".ts","94","2639","2.58","5/24/2026 3:00:36 PM"
"Frontend\PlantProcess.Web\src\hooks\useLatestOnlyPolling.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".ts","104","2680","2.62","5/24/2026 3:22:51 PM"
"Frontend\PlantProcess.Web\src\hooks\useOptimisticSave.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".ts","104","3390","3.31","5/30/2026 10:45:12 AM"
"Frontend\PlantProcess.Web\src\i18n\v5I18n.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".tsx","104","4031","3.94","6/4/2026 9:14:55 AM"
"Frontend\PlantProcess.Web\src\index.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".css","8","356","0.35","5/25/2026 1:13:08 PM"
"Frontend\PlantProcess.Web\src\main.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".tsx","18","596","0.58","5/30/2026 10:53:07 AM"
"Frontend\PlantProcess.Web\src\notifications\AppToastHost.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".tsx","27","670","0.65","5/25/2026 3:30:13 PM"
"Frontend\PlantProcess.Web\src\notifications\toast.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".ts","101","3045","2.97","5/22/2026 11:12:56 PM"
"Frontend\PlantProcess.Web\src\notifications\Toaster.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".tsx","50","1346","1.31","5/22/2026 11:12:56 PM"
"Frontend\PlantProcess.Web\src\notifications\ToastRoot.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".tsx","19","396","0.39","5/25/2026 11:54:32 AM"
"Frontend\PlantProcess.Web\src\pages\Acquisition\__tests__\EdgeCollectorManagementPage.test.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","14","717","0.7","6/4/2026 9:28:58 AM"
"Frontend\PlantProcess.Web\src\pages\Acquisition\EdgeCollectorManagementPage.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","122","3849","3.76","6/4/2026 9:28:58 AM"
"Frontend\PlantProcess.Web\src\pages\Admin\AdminDbConfigurationTab.implementation.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","1127","44288","43.25","6/3/2026 4:36:45 PM"
"Frontend\PlantProcess.Web\src\pages\Admin\AdminDbConfigurationTab.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","1","58","0.06","6/4/2026 8:36:13 AM"
"Frontend\PlantProcess.Web\src\pages\Admin\AdminImportingDataTab.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","229","8026","7.84","6/3/2026 4:36:45 PM"
"Frontend\PlantProcess.Web\src\pages\Admin\AdminJobsMonitorTab.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","350","13593","13.27","6/3/2026 4:36:45 PM"
"Frontend\PlantProcess.Web\src\pages\Admin\AdminPage.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","5","127","0.12","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\pages\Admin\AdminPageContent.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","5","155","0.15","6/3/2026 4:46:31 PM"
"Frontend\PlantProcess.Web\src\pages\Admin\AdminSchemaConfigurationTab.implementation.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","948","36427","35.57","6/3/2026 4:36:45 PM"
"Frontend\PlantProcess.Web\src\pages\Admin\AdminSchemaConfigurationTab.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","1","62","0.06","6/4/2026 8:36:13 AM"
"Frontend\PlantProcess.Web\src\pages\Admin\AdminSharedComponents.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","162","5596","5.46","6/3/2026 4:27:41 PM"
"Frontend\PlantProcess.Web\src\pages\Admin\CanonicalSchemaMappingPanel.implementation.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","514","17529","17.12","6/3/2026 4:51:06 PM"
"Frontend\PlantProcess.Web\src\pages\Admin\CanonicalSchemaMappingPanel.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","1","62","0.06","6/4/2026 8:36:13 AM"
"Frontend\PlantProcess.Web\src\pages\Admin\TwoStageImportMonitorPanel.implementation.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","376","12433","12.14","5/31/2026 11:55:38 PM"
"Frontend\PlantProcess.Web\src\pages\Admin\TwoStageImportMonitorPanel.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","1","61","0.06","6/4/2026 8:36:13 AM"
"Frontend\PlantProcess.Web\src\pages\AdminPage.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","1","51","0.05","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\pages\AdminPreview\AdminPreviewWorkspacePage.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","5","194","0.19","6/3/2026 4:46:31 PM"
"Frontend\PlantProcess.Web\src\pages\Analytics\__tests__\AdvancedAnalysisPage.test.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","39","2375","2.32","6/3/2026 8:15:52 AM"
"Frontend\PlantProcess.Web\src\pages\Analytics\AdvancedAnalysisPage.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","114","6553","6.4","6/3/2026 8:15:52 AM"
"Frontend\PlantProcess.Web\src\pages\Analytics\AnalyticsWidgetsPage.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","35","1420","1.39","6/2/2026 2:02:35 PM"
"Frontend\PlantProcess.Web\src\pages\Analytics\InspectionJobsPage.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","87","5973","5.83","6/3/2026 4:46:31 PM"
